TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,Cluster
299.03,Debit,Columbus,Branch,Dewasa,Engineer,52,1,1381.28,2024-11-04 08:10:02,1
1.98,Debit,Seattle,ATM,Lansia,Doctor,170,1,11619.1,2024-11-04 08:10:47,0
173.45,Debit,Philadelphia,ATM,Dewasa,Engineer,161,1,9077.62,2024-11-04 08:07:11,0
438.76,Debit,San Antonio,Branch,Dewasa Muda,Student,73,1,1824.19,2024-11-04 08:11:13,1
519.62,Credit,Washington,Online,Lansia,Retired,40,1,4159.33,2024-11-04 08:06:37,2
738.68,Debit,Chicago,Online,Lansia Muda,Doctor,124,1,14352.33,2024-11-04 08:11:40,0
151.14,Debit,Memphis,Online,Lansia Muda,Retired,38,1,2156.54,2024-11-04 08:11:40,1
75.77,Debit,Charlotte,Branch,Lansia Muda,Engineer,148,1,8361.7,2024-11-04 08:09:47,2
444.52,Debit,Louisville,Online,Dewasa Muda,Engineer,17,1,5424.6,2024-11-04 08:06:58,2
5.29,Debit,Indianapolis,Online,Lansia Muda,Doctor,276,1,11263.89,2024-11-04 08:09:14,0
97.63,Credit,Milwaukee,Online,Dewasa,Doctor,127,1,12467.31,2024-11-04 08:11:10,0
256.95,Debit,San Diego,Branch,Dewasa Muda,Engineer,71,1,2531.24,2024-11-04 08:08:10,1
734.86,Credit,Boston,Branch,Dewasa,Engineer,290,1,6242.03,2024-11-04 08:08:49,2
1250.94,Debit,Columbus,ATM,Dewasa,Doctor,107,2,11565.97,2024-11-04 08:08:33,0
84.28,Debit,Memphis,Branch,Dewasa,Doctor,142,1,13586.06,2024-11-04 08:07:40,0
927.45,Debit,Austin,ATM,Dewasa Muda,Student,95,1,1161.84,2024-11-04 08:07:13,1
202.49,Credit,Virginia Beach,ATM,Dewasa,Engineer,69,1,7447.1,2024-11-04 08:08:28,2
154.99,Debit,Mesa,Branch,Dewasa Muda,Student,53,1,1419.31,2024-11-04 08:08:06,1
481.53,Debit,Atlanta,Branch,Lansia Muda,Retired,277,1,6142.54,2024-11-04 08:11:54,2
172.92,Debit,Miami,Online,Dewasa Muda,Student,212,1,416.37,2024-11-04 08:08:14,1
275.59,Credit,Philadelphia,Branch,Lansia Muda,Retired,238,1,6313.22,2024-11-04 08:10:12,2
207.2,Debit,Columbus,Online,Lansia Muda,Engineer,133,1,8092.94,2024-11-04 08:06:23,2
136.82,Debit,Chicago,Branch,Dewasa,Engineer,14,1,6229.13,2024-11-04 08:08:03,2
624.0,Debit,Houston,Branch,Dewasa Muda,Engineer,132,5,4976.18,2024-11-04 08:11:42,2
179.38,Debit,Chicago,Online,Dewasa,Engineer,28,1,8741.51,2024-11-04 08:08:34,2
10.15,Debit,Austin,ATM,Lansia Muda,Doctor,58,5,7155.04,2024-11-04 08:11:00,2
26.3,Debit,Virginia Beach,ATM,Dewasa,Doctor,33,1,7473.73,2024-11-04 08:09:28,2
319.5,Credit,Virginia Beach,Branch,Dewasa Muda,Engineer,69,1,2366.3,2024-11-04 08:10:45,1
182.42,Debit,Kansas City,Branch,Lansia Muda,Retired,137,1,3051.29,2024-11-04 08:10:41,1
716.62,Debit,Atlanta,ATM,Dewasa,Doctor,241,1,6987.4,2024-11-04 08:10:05,2
222.96,Credit,Fresno,ATM,Lansia,Doctor,150,1,7370.41,2024-11-04 08:12:21,2
79.77,Debit,San Francisco,ATM,Lansia,Retired,167,1,5010.31,2024-11-04 08:08:44,2
431.08,Debit,Albuquerque,Branch,Lansia Muda,Retired,25,1,6760.22,2024-11-04 08:06:52,2
592.24,Debit,Tucson,ATM,Lansia Muda,Doctor,140,1,9817.05,2024-11-04 08:07:20,0
200.19,Credit,San Antonio,Branch,Lansia Muda,Retired,108,1,4389.96,2024-11-04 08:12:17,2
297.5,Credit,Kansas City,Branch,Lansia,Retired,80,1,6768.14,2024-11-04 08:07:49,2
345.86,Debit,Omaha,ATM,Lansia Muda,Retired,145,1,1504.64,2024-11-04 08:09:26,1
343.88,Debit,Nashville,Online,Lansia Muda,Retired,97,1,6486.18,2024-11-04 08:12:01,2
16.52,Credit,Boston,Online,Dewasa Muda,Student,135,1,835.53,2024-11-04 08:07:28,1
162.1,Debit,Milwaukee,Branch,Dewasa,Engineer,151,1,8576.65,2024-11-04 08:08:09,2
36.12,Debit,Houston,Online,Dewasa Muda,Student,234,1,1593.03,2024-11-04 08:08:11,1
354.91,Debit,Boston,ATM,Lansia,Retired,191,1,3872.55,2024-11-04 08:09:08,1
38.41,Debit,Denver,ATM,Dewasa,Doctor,117,1,9129.68,2024-11-04 08:07:27,0
53.52,Debit,San Diego,Branch,Dewasa,Engineer,55,1,2227.49,2024-11-04 08:08:36,1
498.59,Debit,Philadelphia,Online,Lansia Muda,Retired,138,1,2619.46,2024-11-04 08:11:11,1
13.3,Debit,San Antonio,ATM,Dewasa Muda,Student,63,1,213.0,2024-11-04 08:09:17,1
189.65,Debit,Charlotte,ATM,Dewasa Muda,Student,60,1,8457.09,2024-11-04 08:11:01,2
255.32,Debit,Baltimore,ATM,Lansia,Retired,27,1,6290.62,2024-11-04 08:07:29,2
230.51,Credit,Memphis,Branch,Lansia Muda,Engineer,56,1,9522.37,2024-11-04 08:10:49,0
237.74,Debit,Tucson,ATM,Lansia Muda,Doctor,152,1,11795.12,2024-11-04 08:10:26,0
512.76,Debit,Fresno,ATM,Lansia Muda,Doctor,26,1,5121.36,2024-11-04 08:07:06,2
151.37,Debit,Baltimore,ATM,Lansia Muda,Engineer,53,1,8356.08,2024-11-04 08:08:41,2
85.01,Credit,Portland,ATM,Dewasa Muda,Student,157,1,1299.4,2024-11-04 08:08:58,1
444.47,Debit,San Jose,Online,Lansia Muda,Retired,61,1,6062.94,2024-11-04 08:10:42,2
184.19,Debit,Indianapolis,ATM,Lansia,Retired,58,1,7588.67,2024-11-04 08:10:28,2
879.25,Credit,Memphis,Online,Dewasa Muda,Student,137,1,125.85,2024-11-04 08:08:02,1
55.98,Credit,Kansas City,Branch,Dewasa Muda,Student,87,1,7047.04,2024-11-04 08:12:04,2
54.91,Credit,Columbus,ATM,Dewasa,Engineer,275,1,7927.27,2024-11-04 08:07:25,2
1047.69,Debit,Austin,Online,Dewasa Muda,Student,139,1,1889.78,2024-11-04 08:10:42,1
393.74,Debit,Charlotte,Online,Dewasa Muda,Student,90,1,1769.06,2024-11-04 08:06:52,1
58.94,Debit,Miami,Online,Dewasa,Engineer,26,1,4575.98,2024-11-04 08:08:38,2
515.57,Debit,Columbus,ATM,Dewasa Muda,Engineer,56,1,9269.67,2024-11-04 08:06:54,0
332.15,Debit,Dallas,ATM,Lansia Muda,Doctor,105,1,9749.46,2024-11-04 08:07:16,0
177.94,Debit,Milwaukee,Online,Dewasa Muda,Student,173,1,123.24,2024-11-04 08:11:29,1
68.68,Debit,Sacramento,Online,Dewasa,Engineer,141,1,4718.51,2024-11-04 08:06:27,2
1431.54,Debit,Portland,Online,Dewasa Muda,Student,84,1,1171.98,2024-11-04 08:08:41,1
240.03,Debit,Atlanta,Online,Dewasa,Engineer,31,1,7807.73,2024-11-04 08:09:41,2
168.34,Debit,Phoenix,ATM,Lansia Muda,Retired,240,1,7483.01,2024-11-04 08:11:10,2
474.77,Debit,Boston,Online,Dewasa,Engineer,284,1,8494.53,2024-11-04 08:06:24,2
451.7,Debit,Chicago,Online,Dewasa Muda,Engineer,103,1,8994.67,2024-11-04 08:10:51,2
243.85,Debit,Omaha,Branch,Dewasa,Engineer,43,1,4576.78,2024-11-04 08:08:53,2
5.76,Debit,Houston,Branch,Dewasa,Engineer,164,1,5859.79,2024-11-04 08:09:21,2
435.08,Debit,San Francisco,Online,Lansia Muda,Engineer,78,1,2103.41,2024-11-04 08:11:15,1
127.78,Debit,Miami,ATM,Dewasa Muda,Student,170,1,1046.66,2024-11-04 08:10:26,1
23.14,Credit,Mesa,Online,Dewasa,Doctor,93,1,10536.54,2024-11-04 08:09:21,0
545.87,Debit,Miami,Branch,Dewasa Muda,Engineer,41,1,4860.01,2024-11-04 08:09:44,2
21.21,Debit,Nashville,Online,Lansia Muda,Engineer,37,1,9575.42,2024-11-04 08:07:18,0
423.53,Credit,Kansas City,Branch,Lansia Muda,Doctor,81,1,5453.4,2024-11-04 08:07:23,2
142.1,Credit,San Francisco,Online,Dewasa Muda,Student,109,1,1545.64,2024-11-04 08:11:56,1
1413.24,Debit,New York,ATM,Lansia Muda,Engineer,199,1,7272.01,2024-11-04 08:11:26,2
114.15,Debit,Atlanta,ATM,Dewasa Muda,Student,52,1,1612.4,2024-11-04 08:08:38,1
275.98,Credit,Washington,Online,Lansia,Retired,67,1,6151.05,2024-11-04 08:07:16,2
590.68,Debit,Washington,Branch,Dewasa Muda,Student,23,1,852.2,2024-11-04 08:09:15,1
152.42,Debit,San Jose,ATM,Dewasa,Doctor,176,1,9141.79,2024-11-04 08:12:18,0
395.77,Credit,El Paso,Branch,Dewasa,Doctor,118,1,6425.99,2024-11-04 08:08:17,2
615.16,Debit,Boston,Online,Dewasa Muda,Student,140,1,214.61,2024-11-04 08:06:37,1
207.82,Credit,Las Vegas,Online,Dewasa Muda,Student,30,1,229.02,2024-11-04 08:07:02,1
220.52,Debit,Seattle,ATM,Lansia Muda,Retired,152,1,1793.09,2024-11-04 08:07:19,1
281.47,Debit,Philadelphia,ATM,Dewasa,Engineer,142,1,4437.48,2024-11-04 08:11:13,2
57.91,Credit,Sacramento,Branch,Lansia Muda,Engineer,97,1,3641.06,2024-11-04 08:07:03,1
30.48,Credit,Seattle,Branch,Dewasa,Doctor,78,1,11481.85,2024-11-04 08:07:38,0
1152.58,Debit,Austin,Branch,Lansia,Retired,180,1,7567.17,2024-11-04 08:11:45,2
453.09,Debit,San Jose,Branch,Dewasa,Doctor,97,1,6708.65,2024-11-04 08:08:12,2
424.47,Debit,Oklahoma City,Online,Dewasa Muda,Student,116,1,5491.55,2024-11-04 08:08:43,2
228.4,Debit,Omaha,ATM,Lansia,Doctor,116,1,9598.43,2024-11-04 08:09:36,0
67.17,Debit,Seattle,Online,Lansia Muda,Doctor,48,1,14410.44,2024-11-04 08:08:55,0
284.89,Debit,Atlanta,Online,Lansia Muda,Doctor,115,1,9738.6,2024-11-04 08:06:51,0
118.69,Debit,Omaha,Online,Dewasa,Doctor,296,1,749.34,2024-11-04 08:10:00,1
221.33,Debit,Louisville,ATM,Dewasa Muda,Student,276,1,1185.43,2024-11-04 08:09:51,1
252.31,Credit,Seattle,ATM,Dewasa Muda,Student,172,1,1584.6,2024-11-04 08:12:07,1
58.85,Credit,Milwaukee,Online,Lansia,Retired,115,1,1789.8,2024-11-04 08:06:34,1
194.68,Debit,Memphis,Online,Dewasa,Doctor,165,1,14494.18,2024-11-04 08:11:54,0
433.53,Debit,Philadelphia,Branch,Dewasa,Doctor,231,1,6368.32,2024-11-04 08:09:08,2
178.26,Debit,Oklahoma City,ATM,Lansia Muda,Retired,59,1,1137.13,2024-11-04 08:08:51,1
207.65,Debit,San Francisco,Online,Dewasa,Engineer,98,1,5143.8,2024-11-04 08:09:29,2
237.0,Debit,Tucson,Online,Dewasa,Doctor,115,1,14021.4,2024-11-04 08:08:13,0
1169.59,Debit,New York,Online,Dewasa Muda,Student,114,1,5946.45,2024-11-04 08:11:33,2
347.63,Credit,Chicago,Online,Dewasa Muda,Student,272,1,1400.04,2024-11-04 08:08:39,1
517.68,Debit,Omaha,ATM,Dewasa,Doctor,24,1,11305.81,2024-11-04 08:08:06,0
36.25,Debit,Tucson,Branch,Lansia Muda,Doctor,76,1,193.06,2024-11-04 08:10:09,1
46.53,Debit,San Francisco,ATM,Dewasa,Engineer,34,1,4468.12,2024-11-04 08:07:22,2
207.47,Debit,Miami,ATM,Lansia Muda,Doctor,12,1,1688.9,2024-11-04 08:07:01,1
199.7,Debit,Indianapolis,ATM,Dewasa,Engineer,285,1,7574.45,2024-11-04 08:08:58,2
307.89,Credit,Nashville,Online,Lansia Muda,Retired,90,1,2637.55,2024-11-04 08:11:34,1
403.63,Debit,Las Vegas,Branch,Dewasa,Engineer,167,3,3304.02,2024-11-04 08:07:58,1
20.06,Debit,Memphis,ATM,Dewasa Muda,Student,144,1,445.21,2024-11-04 08:10:01,1
236.57,Debit,Sacramento,ATM,Lansia,Retired,112,1,3488.77,2024-11-04 08:06:31,1
0.32,Debit,Boston,ATM,Dewasa,Engineer,136,1,7158.58,2024-11-04 08:09:57,2
14.28,Debit,Phoenix,ATM,Dewasa Muda,Student,81,1,1597.51,2024-11-04 08:07:23,1
232.35,Credit,Atlanta,Branch,Dewasa,Engineer,153,1,4186.25,2024-11-04 08:08:22,2
317.53,Debit,Miami,Online,Dewasa,Engineer,104,1,6237.68,2024-11-04 08:06:39,2
74.67,Debit,Indianapolis,ATM,Dewasa,Engineer,283,1,3449.35,2024-11-04 08:11:01,1
65.01,Credit,Austin,Online,Dewasa Muda,Doctor,67,1,10235.19,2024-11-04 08:09:26,0
0.45,Debit,Kansas City,Branch,Dewasa,Engineer,172,1,8670.23,2024-11-04 08:10:09,2
364.13,Debit,Fort Worth,ATM,Lansia Muda,Doctor,61,1,8198.0,2024-11-04 08:10:23,2
340.13,Debit,Mesa,Branch,Dewasa Muda,Student,32,3,1149.74,2024-11-04 08:11:48,1
15.81,Debit,Oklahoma City,Branch,Lansia,Doctor,11,4,8384.85,2024-11-04 08:12:06,2
222.66,Debit,Detroit,Online,Dewasa,Doctor,88,1,14466.38,2024-11-04 08:10:50,0
638.24,Debit,Phoenix,Branch,Dewasa,Engineer,64,1,5695.78,2024-11-04 08:11:49,2
241.21,Debit,Omaha,ATM,Dewasa,Engineer,108,1,1220.86,2024-11-04 08:09:16,1
171.16,Debit,New York,Online,Lansia Muda,Retired,42,1,6126.5,2024-11-04 08:11:02,2
1360.67,Debit,Raleigh,Branch,Dewasa Muda,Engineer,118,1,2861.65,2024-11-04 08:06:27,1
37.65,Credit,San Jose,Online,Dewasa Muda,Student,109,1,411.78,2024-11-04 08:11:02,1
25.77,Debit,Memphis,Online,Lansia,Retired,18,1,4331.54,2024-11-04 08:06:40,2
789.8,Debit,Jacksonville,ATM,Dewasa,Doctor,94,1,13948.09,2024-11-04 08:07:32,0
308.85,Credit,Los Angeles,Branch,Dewasa Muda,Student,33,2,333.19,2024-11-04 08:08:15,1
1454.52,Debit,Miami,ATM,Dewasa Muda,Student,20,1,1189.03,2024-11-04 08:07:18,1
806.97,Debit,Seattle,Online,Dewasa Muda,Student,11,1,102.2,2024-11-04 08:08:53,1
364.81,Debit,Charlotte,Online,Dewasa Muda,Student,53,1,1145.23,2024-11-04 08:07:19,1
490.82,Debit,Kansas City,ATM,Dewasa Muda,Engineer,114,1,8704.27,2024-11-04 08:09:41,2
1021.38,Debit,Detroit,Branch,Lansia Muda,Doctor,125,1,6223.26,2024-11-04 08:08:46,2
311.28,Debit,Atlanta,Branch,Dewasa,Doctor,198,1,135.96,2024-11-04 08:09:13,1
85.03,Debit,San Diego,ATM,Lansia Muda,Retired,48,1,4597.57,2024-11-04 08:06:59,2
307.75,Debit,Detroit,Branch,Lansia Muda,Doctor,63,1,1061.58,2024-11-04 08:10:03,1
333.67,Debit,Fort Worth,Online,Dewasa,Engineer,68,1,9238.08,2024-11-04 08:08:44,0
589.89,Debit,Jacksonville,Branch,Lansia Muda,Engineer,213,3,9404.63,2024-11-04 08:12:03,0
372.08,Debit,Houston,Branch,Lansia,Doctor,63,1,13330.74,2024-11-04 08:12:15,0
502.9,Credit,Fresno,Online,Dewasa Muda,Student,141,1,341.24,2024-11-04 08:08:40,1
103.81,Debit,Oklahoma City,ATM,Dewasa,Doctor,34,1,7044.63,2024-11-04 08:11:54,2
69.43,Debit,Las Vegas,ATM,Dewasa,Engineer,162,1,9281.85,2024-11-04 08:08:31,0
110.4,Credit,San Diego,ATM,Lansia Muda,Doctor,62,1,8639.36,2024-11-04 08:08:33,2
275.65,Credit,Atlanta,Branch,Dewasa Muda,Engineer,14,1,4957.57,2024-11-04 08:08:18,2
336.01,Debit,Colorado Springs,Online,Lansia Muda,Doctor,121,4,9938.2,2024-11-04 08:08:51,0
251.8,Debit,Mesa,ATM,Lansia Muda,Doctor,102,1,11796.66,2024-11-04 08:10:15,0
334.07,Debit,New York,Branch,Lansia Muda,Engineer,200,1,7306.79,2024-11-04 08:10:28,2
52.44,Debit,Raleigh,Online,Dewasa Muda,Student,87,1,3157.75,2024-11-04 08:09:31,1
1030.85,Debit,San Diego,ATM,Dewasa Muda,Student,39,1,1941.8,2024-11-04 08:11:01,1
141.37,Debit,Denver,Online,Dewasa,Engineer,77,1,1019.77,2024-11-04 08:11:41,1
211.7,Credit,Chicago,Online,Lansia Muda,Doctor,205,1,12272.78,2024-11-04 08:07:08,0
61.4,Debit,San Jose,Branch,Dewasa,Engineer,20,2,7892.87,2024-11-04 08:08:27,2
308.23,Debit,Las Vegas,ATM,Lansia Muda,Retired,23,1,4150.63,2024-11-04 08:11:35,2
111.41,Debit,Chicago,Branch,Dewasa Muda,Student,181,1,1204.11,2024-11-04 08:10:44,1
675.49,Debit,Charlotte,ATM,Lansia Muda,Retired,159,1,1893.0,2024-11-04 08:10:47,1
29.72,Debit,San Antonio,ATM,Dewasa Muda,Student,38,1,1059.62,2024-11-04 08:07:50,1
301.73,Debit,Tucson,Online,Lansia,Doctor,163,1,990.74,2024-11-04 08:07:10,1
294.61,Debit,Omaha,Branch,Lansia Muda,Retired,74,1,7375.59,2024-11-04 08:07:33,2
106.43,Credit,Phoenix,ATM,Lansia Muda,Engineer,164,1,9403.12,2024-11-04 08:10:35,0
381.52,Debit,Seattle,Online,Dewasa,Doctor,79,1,5798.92,2024-11-04 08:11:07,2
1142.76,Credit,Houston,Online,Dewasa Muda,Student,71,1,1498.93,2024-11-04 08:10:03,1
5.66,Debit,Fresno,Branch,Dewasa,Engineer,33,1,5434.64,2024-11-04 08:11:43,2
209.09,Debit,Virginia Beach,ATM,Dewasa,Doctor,203,1,9100.81,2024-11-04 08:06:31,0
521.81,Debit,Virginia Beach,ATM,Dewasa,Engineer,34,1,4750.96,2024-11-04 08:07:27,2
588.36,Debit,Charlotte,Online,Dewasa,Engineer,134,1,8434.99,2024-11-04 08:10:22,2
146.67,Debit,Albuquerque,Online,Dewasa Muda,Student,273,1,1569.75,2024-11-04 08:11:06,1
176.52,Credit,San Diego,Online,Lansia,Retired,94,5,7132.08,2024-11-04 08:08:41,2
57.34,Debit,Atlanta,Online,Dewasa Muda,Student,81,1,1100.64,2024-11-04 08:10:22,1
294.77,Debit,Philadelphia,Online,Lansia,Retired,101,1,2272.17,2024-11-04 08:10:02,1
881.32,Debit,El Paso,Online,Dewasa,Engineer,59,1,2287.93,2024-11-04 08:06:52,1
162.59,Debit,Indianapolis,Branch,Lansia Muda,Retired,19,1,7104.83,2024-11-04 08:08:46,2
56.15,Debit,Nashville,Branch,Dewasa,Doctor,77,1,13265.92,2024-11-04 08:09:03,0
524.55,Debit,El Paso,ATM,Dewasa,Doctor,175,1,8292.75,2024-11-04 08:07:00,2
535.4,Debit,San Diego,Branch,Dewasa Muda,Student,110,1,651.84,2024-11-04 08:08:50,1
56.84,Debit,Raleigh,ATM,Dewasa,Engineer,185,1,7977.78,2024-11-04 08:09:53,2
135.94,Debit,Houston,Branch,Lansia,Retired,258,1,4710.21,2024-11-04 08:10:02,2
47.1,Credit,Washington,Branch,Dewasa,Doctor,178,1,6308.07,2024-11-04 08:09:40,2
124.05,Credit,Albuquerque,Branch,Lansia Muda,Doctor,220,1,7009.54,2024-11-04 08:12:09,2
802.89,Debit,Chicago,ATM,Dewasa Muda,Student,175,1,1973.63,2024-11-04 08:11:17,1
193.16,Debit,Charlotte,ATM,Lansia Muda,Retired,109,1,2304.56,2024-11-04 08:07:13,1
541.52,Credit,Indianapolis,Branch,Dewasa,Engineer,161,1,6087.24,2024-11-04 08:08:36,2
20.17,Debit,San Antonio,ATM,Lansia,Retired,86,1,3869.37,2024-11-04 08:08:39,1
35.98,Credit,Nashville,Branch,Dewasa,Doctor,133,1,11147.34,2024-11-04 08:06:59,0
273.24,Debit,Fresno,Branch,Lansia Muda,Retired,173,1,2202.21,2024-11-04 08:10:05,1
663.45,Debit,Albuquerque,ATM,Lansia,Retired,147,1,5897.29,2024-11-04 08:11:40,2
343.86,Debit,Charlotte,Branch,Lansia Muda,Engineer,70,1,3278.65,2024-11-04 08:09:48,1
69.38,Debit,Detroit,Branch,Lansia,Doctor,280,2,12072.11,2024-11-04 08:11:12,0
75.43,Debit,Fresno,ATM,Lansia,Retired,266,1,1441.86,2024-11-04 08:11:19,1
414.64,Debit,Mesa,Branch,Dewasa,Doctor,74,1,7253.22,2024-11-04 08:09:17,2
86.79,Debit,Fort Worth,Branch,Dewasa,Doctor,166,1,8795.37,2024-11-04 08:07:48,2
1105.88,Debit,Omaha,ATM,Dewasa,Engineer,36,1,2636.32,2024-11-04 08:11:22,1
14.1,Debit,Louisville,Branch,Dewasa,Engineer,73,1,6949.21,2024-11-04 08:08:16,2
63.33,Credit,Louisville,Branch,Dewasa Muda,Student,124,1,792.33,2024-11-04 08:12:02,1
606.27,Debit,Louisville,Branch,Dewasa Muda,Doctor,42,1,9668.78,2024-11-04 08:09:33,0
4.47,Debit,Baltimore,Branch,Dewasa Muda,Student,132,1,1381.75,2024-11-04 08:10:24,1
289.01,Debit,Miami,Online,Lansia,Retired,96,1,4226.26,2024-11-04 08:08:12,2
338.69,Debit,Virginia Beach,Branch,Dewasa Muda,Student,169,1,1137.89,2024-11-04 08:06:32,1
97.73,Debit,Sacramento,Branch,Lansia,Doctor,156,1,7885.21,2024-11-04 08:08:27,2
1021.16,Debit,Albuquerque,ATM,Dewasa Muda,Student,104,1,9427.06,2024-11-04 08:07:50,0
27.61,Credit,Fort Worth,ATM,Lansia Muda,Retired,26,1,3679.64,2024-11-04 08:09:16,1
284.17,Debit,Memphis,ATM,Lansia Muda,Retired,189,1,3479.56,2024-11-04 08:08:05,1
76.21,Debit,Los Angeles,Branch,Dewasa Muda,Student,69,1,664.93,2024-11-04 08:10:44,1
334.79,Credit,Denver,Branch,Lansia,Doctor,292,1,624.09,2024-11-04 08:08:26,1
584.51,Debit,Denver,ATM,Lansia,Retired,76,1,3254.56,2024-11-04 08:08:49,1
432.18,Debit,Las Vegas,Branch,Dewasa Muda,Student,162,1,678.83,2024-11-04 08:08:30,1
134.55,Debit,San Jose,Online,Lansia Muda,Doctor,165,1,14852.42,2024-11-04 08:08:25,0
61.66,Debit,Sacramento,ATM,Dewasa Muda,Student,86,1,5705.4,2024-11-04 08:06:48,2
12.35,Debit,Fresno,Branch,Dewasa Muda,Student,22,1,1846.85,2024-11-04 08:11:12,1
213.25,Debit,San Francisco,Branch,Dewasa Muda,Student,63,1,677.79,2024-11-04 08:08:03,1
34.93,Debit,Columbus,Branch,Dewasa,Engineer,72,1,2810.37,2024-11-04 08:11:12,1
959.48,Debit,Miami,Branch,Lansia,Doctor,36,1,10631.43,2024-11-04 08:07:57,0
335.68,Debit,Tucson,Online,Dewasa Muda,Student,142,1,1188.95,2024-11-04 08:11:20,1
423.96,Debit,San Diego,ATM,Dewasa,Doctor,75,1,8374.38,2024-11-04 08:08:41,2
361.38,Credit,Milwaukee,Online,Lansia,Retired,71,3,4972.92,2024-11-04 08:12:17,2
220.82,Debit,Louisville,Branch,Dewasa,Engineer,31,1,4298.13,2024-11-04 08:08:24,2
717.36,Credit,San Diego,Online,Dewasa Muda,Student,138,1,514.88,2024-11-04 08:09:39,1
406.12,Debit,Houston,ATM,Dewasa,Doctor,106,1,10501.53,2024-11-04 08:11:29,0
427.83,Debit,Phoenix,ATM,Dewasa,Engineer,29,1,3293.06,2024-11-04 08:09:49,1
416.62,Credit,Baltimore,Online,Dewasa Muda,Student,67,1,9700.9,2024-11-04 08:11:23,0
21.9,Debit,Phoenix,ATM,Dewasa Muda,Student,30,1,1052.27,2024-11-04 08:11:15,1
717.74,Credit,Sacramento,Online,Dewasa,Engineer,168,1,8375.16,2024-11-04 08:10:43,2
393.68,Debit,San Diego,ATM,Lansia Muda,Doctor,141,1,10135.88,2024-11-04 08:07:00,0
281.91,Debit,Denver,Branch,Dewasa Muda,Student,269,1,225.53,2024-11-04 08:07:24,1
239.85,Debit,Tucson,ATM,Lansia,Retired,50,1,1477.63,2024-11-04 08:07:51,1
237.84,Debit,Nashville,Branch,Dewasa Muda,Student,16,1,8932.39,2024-11-04 08:09:29,2
459.29,Credit,Kansas City,Online,Lansia Muda,Retired,109,1,1006.12,2024-11-04 08:11:08,1
196.49,Debit,Oklahoma City,Branch,Dewasa,Engineer,65,1,7516.56,2024-11-04 08:09:30,2
21.23,Debit,Virginia Beach,ATM,Dewasa Muda,Student,103,4,319.18,2024-11-04 08:09:59,1
95.23,Debit,Denver,Online,Dewasa Muda,Student,60,3,966.88,2024-11-04 08:11:38,1
344.87,Debit,Houston,Branch,Lansia Muda,Retired,25,1,7447.44,2024-11-04 08:11:21,2
129.62,Credit,San Jose,ATM,Dewasa Muda,Student,124,1,620.28,2024-11-04 08:06:51,1
16.53,Debit,Houston,ATM,Dewasa Muda,Student,220,1,707.95,2024-11-04 08:08:29,1
277.02,Credit,Denver,ATM,Dewasa,Doctor,227,1,8586.38,2024-11-04 08:09:56,2
13.02,Debit,Charlotte,Branch,Lansia Muda,Doctor,42,1,6076.45,2024-11-04 08:11:43,2
199.02,Debit,Memphis,ATM,Dewasa Muda,Student,185,1,793.63,2024-11-04 08:08:22,1
684.5,Debit,Fort Worth,Branch,Dewasa Muda,Doctor,76,1,6258.63,2024-11-04 08:10:14,2
1173.74,Credit,Virginia Beach,Online,Lansia Muda,Doctor,61,1,10456.24,2024-11-04 08:07:31,0
45.92,Debit,Nashville,ATM,Dewasa Muda,Student,23,1,544.56,2024-11-04 08:06:32,1
761.73,Debit,Columbus,ATM,Dewasa Muda,Student,27,1,151.28,2024-11-04 08:09:23,1
331.38,Debit,Miami,ATM,Dewasa,Engineer,122,1,844.55,2024-11-04 08:08:38,1
602.8,Debit,Baltimore,Branch,Lansia Muda,Retired,173,1,7417.69,2024-11-04 08:10:57,2
64.12,Credit,Indianapolis,Branch,Lansia Muda,Doctor,222,1,1029.09,2024-11-04 08:09:39,1
57.38,Debit,Kansas City,Online,Dewasa Muda,Student,86,1,899.52,2024-11-04 08:08:31,1
94.64,Credit,New York,ATM,Dewasa Muda,Student,144,1,586.76,2024-11-04 08:08:50,1
155.56,Credit,Austin,Branch,Dewasa Muda,Student,64,1,129.79,2024-11-04 08:07:46,1
301.39,Credit,Denver,Online,Dewasa,Doctor,104,1,10548.58,2024-11-04 08:07:22,0
136.31,Debit,Nashville,Online,Lansia,Retired,65,1,4384.95,2024-11-04 08:08:41,2
4.39,Debit,Philadelphia,ATM,Dewasa Muda,Student,63,1,1429.61,2024-11-04 08:11:48,1
429.25,Debit,Seattle,Online,Dewasa Muda,Engineer,107,1,5019.68,2024-11-04 08:08:36,2
138.54,Credit,Austin,Branch,Lansia Muda,Engineer,93,1,8274.77,2024-11-04 08:09:05,2
33.03,Debit,Washington,Branch,Dewasa Muda,Student,28,1,935.88,2024-11-04 08:09:57,1
76.39,Debit,Sacramento,Online,Dewasa,Doctor,80,1,11584.32,2024-11-04 08:10:59,0
25.32,Debit,Oklahoma City,ATM,Dewasa Muda,Student,25,1,1642.34,2024-11-04 08:09:29,1
330.91,Debit,Kansas City,ATM,Dewasa,Engineer,28,1,6481.35,2024-11-04 08:11:10,2
153.55,Debit,Denver,Online,Dewasa,Doctor,16,1,5619.91,2024-11-04 08:07:38,2
217.61,Debit,Omaha,Online,Dewasa Muda,Student,120,1,1661.1,2024-11-04 08:11:11,1
